"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT07","WT08"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-08","6.04",,"0.00","0.0","0.0",,"109","90","   40","   40","23.0","28.0",,,,,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-09","4.47",,"0.49","0.0","0.0",,"104","73","   50","   40","42.9","59.1",,,"    1",,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-10","4.70",,"0.00","0.0","0.0",,"96","77","   90","  100","18.1","23.9",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-11","5.37",,"1.04","0.0","0.0",,"99","74","  180","  170","35.1","42.9","    1",,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-12","3.58",,"0.01","0.0","0.0",,"99","75","  300","  300","16.1","23.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-13","5.14",,"0.00","0.0","0.0",,"103","84","   40","   10","21.0","27.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-14","4.70",,"0.00","0.0","0.0",,"101","86","   40","  360","23.9","31.1",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-15","5.37",,"0.00","0.0","0.0",,"97","85","  150","  140","14.1","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-16","4.70",,"0.00","0.0","0.0",,"103","82","   40","  160","17.0","21.0",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-17","4.92",,"0.00","0.0","0.0",,"104","85","  230","  230","15.0","21.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-18","6.71",,"0.00","0.0","0.0",,"101","84","  220","  240","16.1","21.0",,,,,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-19","7.16",,"0.00","0.0","0.0",,"105","85","  230","  270","15.0","23.0",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-20","4.03",,"0.00","0.0","0.0",,"108","88","  250","  250","14.1","19.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-21","7.61",,"0.02","0.0","0.0",,"101","79","  240","  190","15.0","21.9",,,,,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-22","3.36",,"0.00","0.0","0.0",,"107","83","  240","  270","12.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-23","3.36",,"0.00","0.0","0.0",,"113","85","  230","  250","15.0","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-24","5.14",,"0.00","0.0","0.0",,"115","89","  240","  240","14.1","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-25","3.80",,"0.00","0.0","0.0",,"115","90","  340","  330","17.0","27.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-26","6.26",,"0.00","0.0","0.0",,"110","92","  220","  280","17.0","23.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-27","6.49",,"0.00","0.0","0.0",,"108","90","   10","   10","25.1","33.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-28","6.71",,"0.00","0.0","0.0",,"106","88","   10","   10","21.0","29.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-29","6.71",,"0.00","0.0","0.0",,"104","82","  230","  240","16.1","21.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-30","5.37",,"0.14","0.0","0.0",,"108","77","   50","   10","44.1","59.1",,,"    1",,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-07-31","3.13",,"0.00","0.0","0.0",,"104","79","  140","  140","12.1","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-01","3.36",,"0.00","0.0","0.0",,"109","88","   50","   50","18.1","25.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-02","4.47",,"0.00","0.0","0.0",,"109","87","  210","  320","23.9","31.1",,,"    1",,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-03","2.91",,"0.00","0.0","0.0",,"108","86","  250","  220","15.0","19.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-04","2.91",,"0.00","0.0","0.0",,"110","90","  240","  280","13.0","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-05","2.91",,"0.00","0.0","0.0",,"111","88","  230","  230","13.0","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-06","4.25",,"0.00","0.0","0.0",,"113","86","  260","  240","15.0","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-07","6.04",,"0.00","0.0","0.0",,"109","86","  150","  120","18.1","27.1",,,"    1",,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-08","6.71",,"0.54","0.0","0.0",,"101","72","   50","   50","47.0","57.9","    1",,"    1",,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-09","5.37",,"0.00","0.0","0.0",,"100","78","  130","  120","29.1","42.9",,,"    1",,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-10","5.82",,"0.29","0.0","0.0",,"98","71","   90","   90","31.1","45.0","    1",,"    1",,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-11","4.70",,"0.06","0.0","0.0",,"100","72","   60","   60","23.9","30.0",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-12","5.82",,"0.00","0.0","0.0",,"100","77","   80","   90","40.0","57.9",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-13","5.14",,"0.00","0.0","0.0",,"100","78","   50","  230","15.0","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-14","6.71",,"0.00","0.0","0.0",,"102","83","   40","   40","40.0","48.1",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-15","4.25",,"0.00","0.0","0.0",,"96","81","  130","  130","10.1","14.1",,,,,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-16","3.36",,"0.00","0.0","0.0",,"99","82","  300","  310","15.0","23.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-17","3.80",,"0.00","0.0","0.0",,"102","83","  320","  330","14.1","19.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-18","4.25",,"0.00","0.0","0.0",,"105","84","  260","  250","16.1","21.0",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-19","3.36",,"0.00","0.0","0.0",,"107","87","  230","  240","12.1","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-20","4.70",,"0.00","0.0","0.0",,"105","89","  150","  270","13.0","19.0",,,,,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-21","5.82",,"0.00","0.0","0.0",,"100","83","   50","   40","18.1","23.9",,,"    1",,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-22","6.26",,"0.00","0.0","0.0",,"99","83","   40","   50","17.0","19.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-23","4.47",,"0.08","0.0","0.0",,"100","80","  360","   10","21.9","29.1",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-24","4.47",,"0.00","0.0","0.0",,"100","80","   50","  170","17.0","21.9",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-25","4.70",,"0.00","0.0","0.0",,"101","80","   40","   40","15.0","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-26","4.92",,"0.00","0.0","0.0",,"101","82","  230","  230","16.1","23.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-27","4.92",,"0.00","0.0","0.0",,"103","80","  230","  280","14.1","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-28","3.36",,"0.00","0.0","0.0",,"102","80","  130","  140","10.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-29","2.91",,"0.00","0.0","0.0",,"103","77","  260","  230","12.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-30","3.80",,"0.00","0.0","0.0",,"102","83","  230","  230","13.0","15.0",,,,,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-08-31","2.01",,"0.00","0.0","0.0",,"102","83","  220","  240","13.0","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-01","3.80",,"0.00","0.0","0.0",,"101","85","  250","  250","15.0","21.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-02","7.16",,"0.00","0.0","0.0",,"100","80","   30","   60","18.1","21.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-03","4.92",,"0.00","0.0","0.0",,"97","77","  120","  140","15.0","23.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-04","4.47",,"0.00","0.0","0.0",,"99","77","  120","  210","14.1","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-05","2.68",,"0.00","0.0","0.0",,"101","81","  170","  180","12.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-06","3.80",,"0.00","0.0","0.0",,"103","79","  270","  270","12.1","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-07","3.13",,"0.00","0.0","0.0",,"104","81","  140","  140","10.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-08","3.58",,"0.00","0.0","0.0",,"106","80","  220","  210","12.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-09","3.80",,"0.00","0.0","0.0",,"104","82","  260","  290","13.0","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-10","3.36",,"0.00","0.0","0.0",,"104","83","  270","  270","14.1","23.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-11","3.36",,"0.00","0.0","0.0",,"105","79","  220","  210","14.1","21.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-12","3.80",,"0.00","0.0","0.0",,"104","78","  240","  240","16.1","21.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-13","2.46",,"0.00","0.0","0.0",,"103","73","  260","  230","10.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-14","2.68",,"0.00","0.0","0.0",,"107","74","  220","  220","12.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-15","2.91",,"0.00","0.0","0.0",,"108","78","  260","  150","12.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-16","2.91",,"0.00","0.0","0.0",,"103","84","  250","  230","10.1","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-17","3.13",,"0.00","0.0","0.0",,"106","82","  230","  270","12.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-18","4.70",,"0.00","0.0","0.0",,"102","80","  260","  240","13.0","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-19","4.03",,"0.11","0.0","0.0",,"91","74","  260","  260","13.0","16.1","    1",,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-20","3.36",,"0.00","0.0","0.0",,"96","72","  260","  210","13.0","19.0","    1",,,,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-21","2.91",,"0.00","0.0","0.0",,"100","77","  260","  220","10.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-22","2.46",,"0.00","0.0","0.0",,"102","77","  100","  150","12.1","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-23","3.58",,"0.00","0.0","0.0",,"101","77","  190","  170","13.0","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-24","3.80",,"0.00","0.0","0.0",,"98","80","  200","  180","13.0","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-25","2.01",,"0.00","0.0","0.0",,"98","75","  220","  220","12.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-26","2.68",,"0.00","0.0",,,"101","75","  200","  200","13.0","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-27","2.68",,"0.00","0.0","0.0",,"102","74","  250","  190","10.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-28","2.68",,"0.00","0.0","0.0",,"102","72","  250","  240","12.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-29","2.91",,"0.00","0.0","0.0",,"99","75","  240","  240","13.0","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-09-30","5.37",,"0.05","0.0","0.0",,"95","74","  240","  230","21.9","30.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-01","2.46",,"0.24","0.0","0.0",,"77","70","  240","  230","8.9","11.0","    1",,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-02","5.14",,"3.31","0.0","0.0",,"79","69","  170","  160","16.1","21.0","    1","    1","    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-03","1.57",,"0.01","0.0","0.0",,"86","72","  210","  210","8.9","11.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-04","2.68",,"0.00","0.0","0.0",,"86","70","  180","  220","10.1","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-05","1.79",,"0.00","0.0","0.0",,"84","66","  210","  240","8.9","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-06","3.36",,"0.00","0.0","0.0",,"83","65","  180","  140","13.0","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-07","4.47",,"0.66","0.0","0.0",,"74","55","  320","  360","28.0","38.9","    1",,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-08","3.80",,"0.00","0.0","0.0",,"75","58","   40","   40","18.1","21.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-09","2.68",,"0.00","0.0","0.0",,"79","58","  240","  250","12.1","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-10","3.80",,"0.00","0.0","0.0",,"81","58","  150","  140","10.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-11","4.47",,"0.00","0.0","0.0",,"81","65","  220","  200","15.0","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-12","4.70",,"0.00","0.0","0.0",,"82","67","   90","  110","13.0","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-13","3.80",,"0.91","0.0","0.0",,"73","63","  100","  120","14.1","21.9","    1",,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-14","3.13",,"0.00","0.0","0.0",,"75","60","  310","  310","10.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-15","7.83",,"0.00","0.0","0.0",,"78","63","   50","   50","21.0","27.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-16","6.04",,"0.00","0.0","0.0",,"67","57","   50","   40","21.9","32.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-17","7.61",,"0.00","0.0","0.0",,"76","53","   70","   70","21.0","28.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-18","2.91",,"0.00","0.0","0.0",,"80","55","   70","   80","10.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-19","4.70",,"0.00","0.0","0.0",,"84","59","   40","   60","13.0","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-20","8.50",,"0.00","0.0","0.0",,"90","72","  100","   90","16.1","23.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-21","8.95",,"0.00","0.0","0.0",,"88","73","   70","  100","17.0","25.9",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-22","4.03",,"0.04","0.0","0.0",,"85","67","  140","  170","12.1","18.1",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-23","5.37",,"0.02","0.0","0.0",,"87","66","   40","   40","23.9","28.0",,,"    1",,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-24","2.24",,"0.00","0.0","0.0",,"83","60","  300","  250","6.9","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-25","2.24",,"0.00","0.0","0.0",,"84","61","  260","  260","10.1","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-26","1.34",,"0.00","0.0","0.0",,"86","61","   10","  230","8.1","11.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-27","1.57",,"0.00","0.0","0.0",,"88","57","   40","  240","6.9","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-28","1.34",,"0.00","0.0","0.0",,"88","59","  230","  190","6.9","11.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-29","1.12",,"0.00","0.0","0.0",,"86","62","  150","  310","8.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-30","4.70",,"0.00","0.0","0.0",,"82","65","  260","  270","15.0","19.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-10-31","4.03",,"0.00","0.0","0.0",,"77","54","  250","  260","12.1","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-01","1.57",,"0.00","0.0","0.0",,"76","51","  230","  250","8.1","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-02","1.79",,"0.00","0.0","0.0",,"80","52","  260","  180","8.1","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-03","2.01",,"0.00","0.0","0.0",,"80","54","  240","  170","6.9","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-04","1.12",,"0.00","0.0","0.0",,"79","54","  220","  200","6.9","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-05","2.01",,"0.00","0.0","0.0",,"81","55","  210","  160","8.1","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-06","1.79",,"0.00","0.0","0.0",,"82","54","  180","  160","8.1","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-07","1.12",,"0.00","0.0","0.0",,"81","55","  240","  180","6.9","11.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-08","3.36",,"0.00","0.0","0.0",,"79","54","   50","   30","23.9","29.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-09","6.49",,"0.00","0.0","0.0",,"78","59","   50","   30","17.0","21.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-10","2.91",,"0.00","0.0","0.0",,"77","54","  100","  240","8.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-11","5.37",,"0.00","0.0","0.0",,"73","51","   40","   30","19.9","23.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-12","9.62",,"0.00","0.0","0.0",,"67","49","   60","   50","28.0","34.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-13","5.82",,"0.00","0.0","0.0",,"65","47","   50","   40","25.1","35.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-14","3.13",,"0.00","0.0","0.0",,"69","45","  100","  110","13.0","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-15","2.24",,"0.00","0.0","0.0",,"74","45","  120","   60","13.0","17.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-16","1.34",,"0.00","0.0","0.0",,"76","45","  180","  150","8.9","14.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-17","1.34",,"0.00","0.0","0.0",,"72","45","   10","  190","6.9","8.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-18","2.24",,"0.00","0.0","0.0",,"72","47","   10","  250","6.9","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-19","1.34",,"0.00","0.0","0.0",,"74","45","   10","  210","6.9","8.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-20","2.68",,"0.00","0.0","0.0",,"78","51","   70","   60","10.1","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-21","2.01",,"0.00","0.0","0.0",,"74","48","  150","  160","8.1","11.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-22","1.34",,"0.00","0.0","0.0",,"65","51","  170","  180","6.9","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-23","1.34",,"0.00","0.0","0.0",,"69","48","  250","  260","8.1","11.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-24","1.79",,"0.00","0.0","0.0",,"69","45","  260","  250","8.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-25","2.91",,"0.00","0.0","0.0",,"71","46","   40","   10","12.1","15.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-26","2.01",,"0.00","0.0","0.0",,"75","46","   60","   70","8.1","11.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-27","1.34",,"0.00","0.0","0.0",,"74","46","   20","  140","6.0","8.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-28","2.24",,"0.00","0.0","0.0",,"73","48","  170","  140","8.9","12.1",,,,,"    1"
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-29","1.79",,,,"0.0",,"68","48","  250","  250","15.0","21.0","    1",,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-11-30","2.91",,"0.00","0.0","0.0",,"63","49","  240","  290","13.0","17.0","    1",,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-12-01","2.01",,"0.00","0.0","0.0",,"63","48","  130","  170","8.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-12-02","2.68",,"0.00","0.0","0.0",,"60","47","  230","  230","15.0","18.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-12-03","2.24",,"0.00","0.0","0.0",,"61","39","  280","  230","6.9","8.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-12-04","1.34",,"0.00","0.0","0.0",,"65","39","   30","  190","6.0","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-12-05","2.68",,"0.00","0.0","0.0",,"72","44","  170","  170","13.0","16.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-12-06","3.13",,"0.03","0.0","0.0",,"60","53","  110","  110","13.0","19.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-12-07","2.46",,"0.05","0.0","0.0",,"69","53","  250","  260","8.9","11.0","    1",,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-12-08","2.01",,"0.00","0.0","0.0",,"66","47","  250","  180","6.9","8.9","    1","    1",,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-12-09","1.57",,"0.00","0.0","0.0",,"69","44","  360","   10","8.1","8.9",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-12-10","1.79",,"0.00","0.0","0.0",,"72","45","   70","   90","8.9","13.0",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-12-11","2.91",,"0.00","0.0","0.0",,"71","52","  270","  110","8.1","10.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-12-12","2.91",,"0.00","0.0","0.0",,"66","45","  250","  260","8.9","12.1",,,,,
"USW00003192","SCOTTSDALE MUNICIPAL AIRPORT, AZ US","2018-12-13","2.91",,"0.00","0.0",,,"69","43","   40","   40","15.0","19.0",,,,,
